id_transacao,cidade,tipo_consumidor,genero,linha_de_produto,preco_unitario,quantidade,imposto,total,data,hora,metodo_pagamento,total_sem_imposto,percentual_lucro_por_venda,avaliacao_cliente
408-66-6712,Palhoça,Membro,Feminino,Saúde e beleza,"47,71",6,"14,313","300,573",16/02/2019,14:19:00,Virtual,"286,26","4,761904762","4,4"
679-22-6530,São José,Normal,Feminino,Esportes e viagem,"40,62",2,"4,062","85,302",17/01/2019,10:01:00,Cartão de crédito,"81,24","4,761904762","4,1"
588-47-8641,Florianópolis,Membro,Masculino,Acessórios de moda,"56,04",10,"28,02","588,42",14/01/2019,19:30:00,Virtual,"560,4","4,761904762","4,4"
642-61-4706,São José,Membro,Masculino,Comidas e bebidas,"93,4",2,"9,34","196,14",30/03/2019,16:34:00,Dinheiro,"186,8","4,761904762","5,5"
576-31-4774,São José,Normal,Feminino,Saúde e beleza,"73,41",3,"11,0115","231,2415",03/02/2019,13:10:00,Virtual,"220,23","4,761904762",4
556-41-6224,Palhoça,Normal,Masculino,Saúde e beleza,"33,64",8,"13,456","282,576",15/02/2019,17:10:00,Cartão de crédito,"269,12","4,761904762","9,3"
811-03-8790,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"45,48",10,"22,74","477,54",03/01/2019,10:22:00,Cartão de crédito,"454,8","4,761904762","4,8"
242-11-3142,São José,Membro,Masculino,Acessórios de moda,"83,77",2,"8,377","175,917",24/02/2019,19:57:00,Dinheiro,"167,54","4,761904762","4,6"
752-23-3760,São José,Membro,Feminino,Esportes e viagem,"64,08",7,"22,428","470,988",19/02/2019,19:29:00,Cartão de crédito,"448,56","4,761904762","7,3"
274-05-5470,Florianópolis,Membro,Feminino,Comidas e bebidas,"73,47",4,"14,694","308,574",23/02/2019,18:30:00,Dinheiro,"293,88","4,761904762",6
648-94-3045,Palhoça,Normal,Masculino,Saúde e beleza,"58,95",10,"29,475","618,975",02/07/2019,14:27:00,Virtual,"589,5","4,761904762","8,1"
130-67-4723,Florianópolis,Membro,Masculino,Comidas e bebidas,"48,5",6,"14,55","305,55",01/11/2019,13:57:00,Virtual,291,"4,761904762","9,4"
528-87-5606,São José,Membro,Feminino,Acessórios eletrônicos,"39,48",1,"1,974","41,454",02/12/2019,19:43:00,Dinheiro,"39,48","4,761904762","6,5"
320-85-2052,São José,Normal,Feminino,Esportes e viagem,"34,81",1,"1,7405","36,5505",14/01/2019,10:11:00,Cartão de crédito,"34,81","4,761904762",7
370-96-0655,Palhoça,Normal,Feminino,Acessórios de moda,"49,32",6,"14,796","310,716",01/09/2019,13:46:00,Virtual,"295,92","4,761904762","7,1"
105-10-6182,Florianópolis,Membro,Masculino,Acessórios de moda,"21,48",2,"2,148","45,108",27/02/2019,12:22:00,Virtual,"42,96","4,761904762","6,6"
510-79-0415,São José,Membro,Feminino,Esportes e viagem,"23,08",6,"6,924","145,404",24/01/2019,19:20:00,Virtual,"138,48","4,761904762","4,9"
241-96-5076,São José,Membro,Feminino,Casa e estilo,"49,1",2,"4,91","103,11",01/08/2019,12:58:00,Cartão de crédito,"98,2","4,761904762","6,4"
767-97-4650,São José,Membro,Feminino,Esportes e viagem,"64,83",2,"6,483","136,143",01/08/2019,11:59:00,Cartão de crédito,"129,66","4,761904762",8
648-83-1321,Florianópolis,Membro,Masculino,Casa e estilo,"63,56",10,"31,78","667,38",16/01/2019,17:59:00,Dinheiro,"635,6","4,761904762","4,3"
173-57-2300,Palhoça,Membro,Masculino,Esportes e viagem,"72,88",2,"7,288","153,048",13/03/2019,12:51:00,Dinheiro,"145,76","4,761904762","6,1"
305-03-2383,Florianópolis,Normal,Feminino,Comidas e bebidas,"67,1",3,"10,065","211,365",15/02/2019,10:36:00,Dinheiro,"201,3","4,761904762","7,5"
394-55-6384,Palhoça,Membro,Feminino,Esportes e viagem,"70,19",9,"31,5855","663,2955",25/01/2019,13:38:00,Dinheiro,"631,71","4,761904762","6,7"
266-20-6657,Palhoça,Membro,Masculino,Comidas e bebidas,"55,04",7,"19,264","404,544",03/12/2019,19:39:00,Virtual,"385,28","4,761904762","5,2"
689-05-1884,Florianópolis,Membro,Masculino,Saúde e beleza,"48,63",10,"24,315","510,615",03/04/2019,12:44:00,Dinheiro,"486,3","4,761904762","8,8"
196-01-2849,Palhoça,Membro,Feminino,Acessórios de moda,"73,38",7,"25,683","539,343",02/10/2019,13:56:00,Dinheiro,"513,66","4,761904762","9,5"
372-62-5264,Palhoça,Normal,Feminino,Comidas e bebidas,"52,6",9,"23,67","497,07",16/01/2019,14:42:00,Dinheiro,"473,4","4,761904762","7,6"
800-09-8606,Florianópolis,Membro,Feminino,Casa e estilo,"87,37",5,"21,8425","458,6925",29/01/2019,19:45:00,Dinheiro,"436,85","4,761904762","6,6"
182-52-7000,Florianópolis,Membro,Feminino,Esportes e viagem,"27,04",4,"5,408","113,568",01/01/2019,20:26:00,Virtual,"108,16","4,761904762","6,9"
826-58-8051,São José,Normal,Masculino,Casa e estilo,"62,19",4,"12,438","261,198",01/06/2019,19:46:00,Virtual,"248,76","4,761904762","4,3"
868-06-0466,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"69,58",9,"31,311","657,531",19/02/2019,19:38:00,Cartão de crédito,"626,22","4,761904762","7,8"
751-41-9720,Palhoça,Normal,Masculino,Casa e estilo,"97,5",10,"48,75","1023,75",01/12/2019,16:18:00,Virtual,975,"4,761904762",8
626-43-7888,Palhoça,Normal,Feminino,Acessórios de moda,"60,41",8,"24,164","507,444",02/07/2019,12:23:00,Virtual,"483,28","4,761904762","9,6"
176-64-7711,São José,Normal,Masculino,Comidas e bebidas,"32,32",3,"4,848","101,808",27/03/2019,19:11:00,Cartão de crédito,"96,96","4,761904762","4,3"
191-29-0321,São José,Membro,Feminino,Acessórios de moda,"19,77",10,"9,885","207,585",27/02/2019,18:57:00,Cartão de crédito,"197,7","4,761904762",5
729-06-2010,São José,Membro,Masculino,Saúde e beleza,"80,47",9,"36,2115","760,4415",01/06/2019,11:18:00,Dinheiro,"724,23","4,761904762","9,2"
640-48-5028,São José,Membro,Feminino,Casa e estilo,"88,39",9,"39,7755","835,2855",03/02/2019,12:40:00,Dinheiro,"795,51","4,761904762","6,3"
186-79-9562,São José,Normal,Masculino,Saúde e beleza,"71,77",7,"25,1195","527,5095",29/03/2019,14:06:00,Dinheiro,"502,39","4,761904762","8,9"
834-45-5519,São José,Normal,Feminino,Acessórios eletrônicos,43,4,"8,6","180,6",31/01/2019,20:48:00,Virtual,172,"4,761904762","7,6"
162-65-8559,Palhoça,Membro,Masculino,Comidas e bebidas,"68,98",1,"3,449","72,429",21/01/2019,20:13:00,Dinheiro,"68,98","4,761904762","4,8"
760-27-5490,Palhoça,Normal,Masculino,Acessórios de moda,"15,62",8,"6,248","131,208",20/01/2019,20:37:00,Virtual,"124,96","4,761904762","9,1"
445-30-9252,Florianópolis,Normal,Masculino,Esportes e viagem,"25,7",3,"3,855","80,955",17/01/2019,17:59:00,Virtual,"77,1","4,761904762","6,1"
786-94-2700,Florianópolis,Membro,Masculino,Comidas e bebidas,"80,62",6,"24,186","507,906",28/02/2019,20:18:00,Dinheiro,"483,72","4,761904762","9,1"
728-88-7867,Palhoça,Membro,Feminino,Casa e estilo,"75,53",4,"15,106","317,226",19/03/2019,15:52:00,Virtual,"302,12","4,761904762","8,3"
183-21-3799,Palhoça,Normal,Feminino,Acessórios eletrônicos,"77,63",9,"34,9335","733,6035",19/02/2019,15:14:00,Virtual,"698,67","4,761904762","7,2"
268-20-3585,Palhoça,Normal,Feminino,Saúde e beleza,"13,85",9,"6,2325","130,8825",02/04/2019,12:50:00,Virtual,"124,65","4,761904762",6
735-32-9839,Palhoça,Membro,Masculino,Acessórios de moda,"98,7",8,"39,48","829,08",31/01/2019,10:36:00,Virtual,"789,6","4,761904762","8,5"
258-92-7466,Florianópolis,Normal,Feminino,Saúde e beleza,"35,68",5,"8,92","187,32",02/06/2019,18:33:00,Cartão de crédito,"178,4","4,761904762","6,6"
857-16-3520,Florianópolis,Membro,Feminino,Acessórios de moda,"71,46",7,"25,011","525,231",28/03/2019,16:06:00,Virtual,"500,22","4,761904762","4,5"
482-17-1179,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"11,94",3,"1,791","37,611",19/01/2019,12:47:00,Cartão de crédito,"35,82","4,761904762","8,1"
788-21-5741,Florianópolis,Normal,Masculino,Acessórios de moda,"45,38",3,"6,807","142,947",17/02/2019,13:34:00,Cartão de crédito,"136,14","4,761904762","7,2"
821-14-9046,São José,Membro,Feminino,Acessórios de moda,"17,48",6,"5,244","110,124",18/01/2019,15:04:00,Cartão de crédito,"104,88","4,761904762","6,1"
418-05-0656,São José,Normal,Feminino,Acessórios de moda,"25,56",7,"8,946","187,866",02/02/2019,20:42:00,Dinheiro,"178,92","4,761904762","7,1"
678-79-0726,Palhoça,Membro,Feminino,Esportes e viagem,"90,63",9,"40,7835","856,4535",18/01/2019,15:28:00,Dinheiro,"815,67","4,761904762","5,1"
776-68-1096,São José,Normal,Masculino,Casa e estilo,"44,12",3,"6,618","138,978",18/03/2019,13:45:00,Cartão de crédito,"132,36","4,761904762","7,9"
592-46-1692,Palhoça,Membro,Feminino,Comidas e bebidas,"36,77",7,"12,8695","270,2595",01/11/2019,20:10:00,Dinheiro,"257,39","4,761904762","7,4"
434-35-9162,São José,Membro,Masculino,Comidas e bebidas,"23,34",4,"4,668","98,028",02/04/2019,18:53:00,Virtual,"93,36","4,761904762","7,4"
149-14-0304,Palhoça,Membro,Feminino,Saúde e beleza,"28,5",8,"11,4","239,4",02/06/2019,14:24:00,Dinheiro,228,"4,761904762","6,6"
442-44-6497,Palhoça,Membro,Masculino,Casa e estilo,"55,57",3,"8,3355","175,0455",01/08/2019,11:42:00,Cartão de crédito,"166,71","4,761904762","5,9"
174-64-0215,São José,Normal,Masculino,Esportes e viagem,"69,74",10,"34,87","732,27",03/05/2019,17:49:00,Cartão de crédito,"697,4","4,761904762","8,9"
210-74-9613,Palhoça,Normal,Masculino,Acessórios de moda,"97,26",4,"19,452","408,492",16/03/2019,15:33:00,Virtual,"389,04","4,761904762","6,8"
299-29-0180,São José,Membro,Feminino,Casa e estilo,"52,18",7,"18,263","383,523",03/09/2019,10:54:00,Dinheiro,"365,26","4,761904762","9,3"
247-11-2470,Florianópolis,Membro,Feminino,Acessórios de moda,"22,32",4,"4,464","93,744",03/01/2019,16:23:00,Cartão de crédito,"89,28","4,761904762","4,4"
635-28-5728,Florianópolis,Normal,Masculino,Saúde e beleza,56,3,"8,4","176,4",28/02/2019,19:33:00,Virtual,168,"4,761904762","4,8"
756-49-0168,Florianópolis,Membro,Masculino,Acessórios de moda,"19,7",1,"0,985","20,685",02/08/2019,11:39:00,Virtual,"19,7","4,761904762","9,5"
438-23-1242,São José,Normal,Masculino,Acessórios eletrônicos,"75,88",7,"26,558","557,718",24/01/2019,10:38:00,Virtual,"531,16","4,761904762","8,9"
238-45-6950,São José,Membro,Masculino,Comidas e bebidas,"53,72",1,"2,686","56,406",03/01/2019,20:03:00,Virtual,"53,72","4,761904762","6,4"
607-65-2441,Palhoça,Membro,Masculino,Saúde e beleza,"81,95",10,"40,975","860,475",03/10/2019,12:39:00,Cartão de crédito,"819,5","4,761904762",6
386-27-7606,Palhoça,Membro,Feminino,Casa e estilo,"81,2",7,"28,42","596,82",23/03/2019,15:59:00,Cartão de crédito,"568,4","4,761904762","8,1"
137-63-5492,Palhoça,Normal,Masculino,Acessórios eletrônicos,"58,76",10,"29,38","616,98",29/01/2019,14:26:00,Virtual,"587,6","4,761904762",9
197-77-7132,São José,Membro,Masculino,Acessórios eletrônicos,"91,56",8,"36,624","769,104",01/12/2019,18:22:00,Virtual,"732,48","4,761904762",6
805-86-0265,Florianópolis,Normal,Masculino,Casa e estilo,"93,96",9,"42,282","887,922",20/03/2019,11:32:00,Dinheiro,"845,64","4,761904762","9,8"
733-29-1227,Palhoça,Normal,Masculino,Casa e estilo,"55,61",7,"19,4635","408,7335",23/03/2019,12:41:00,Dinheiro,"389,27","4,761904762","8,5"
451-73-2711,Palhoça,Normal,Masculino,Comidas e bebidas,"84,83",1,"4,2415","89,0715",14/01/2019,15:20:00,Virtual,"84,83","4,761904762","8,8"
373-14-0504,Florianópolis,Membro,Feminino,Esportes e viagem,"71,63",2,"7,163","150,423",02/12/2019,14:33:00,Virtual,"143,26","4,761904762","8,8"
546-80-2899,Florianópolis,Membro,Masculino,Casa e estilo,"37,69",2,"3,769","79,149",20/02/2019,15:29:00,Virtual,"75,38","4,761904762","9,5"
345-68-9016,Palhoça,Membro,Feminino,Esportes e viagem,"31,67",8,"12,668","266,028",01/02/2019,16:19:00,Cartão de crédito,"253,36","4,761904762","5,6"
390-17-5806,Palhoça,Membro,Feminino,Comidas e bebidas,"38,42",1,"1,921","40,341",02/02/2019,16:33:00,Dinheiro,"38,42","4,761904762","8,6"
457-13-1708,São José,Membro,Masculino,Acessórios de moda,"65,23",10,"32,615","684,915",01/08/2019,19:07:00,Cartão de crédito,"652,3","4,761904762","5,2"
664-14-2882,Palhoça,Membro,Feminino,Casa e estilo,"10,53",5,"2,6325","55,2825",30/01/2019,14:43:00,Cartão de crédito,"52,65","4,761904762","5,8"
487-79-6868,São José,Membro,Feminino,Casa e estilo,"12,29",9,"5,5305","116,1405",26/03/2019,19:28:00,Cartão de crédito,"110,61","4,761904762",8
314-23-4520,Palhoça,Membro,Masculino,Saúde e beleza,"81,23",7,"28,4305","597,0405",15/01/2019,20:44:00,Dinheiro,"568,61","4,761904762",9
210-30-7976,São José,Membro,Feminino,Acessórios de moda,"22,32",4,"4,464","93,744",14/03/2019,11:16:00,Virtual,"89,28","4,761904762","4,1"
585-86-8361,Florianópolis,Normal,Feminino,Comidas e bebidas,"27,28",5,"6,82","143,22",02/03/2019,10:31:00,Cartão de crédito,"136,4","4,761904762","8,6"
807-14-7833,Florianópolis,Membro,Feminino,Acessórios eletrônicos,"17,42",10,"8,71","182,91",22/02/2019,12:30:00,Virtual,"174,2","4,761904762",7
775-72-1988,São José,Normal,Masculino,Casa e estilo,"73,28",5,"18,32","384,72",24/01/2019,15:05:00,Virtual,"366,4","4,761904762","8,4"
288-38-3758,Palhoça,Membro,Feminino,Acessórios de moda,"84,87",3,"12,7305","267,3405",25/01/2019,18:30:00,Virtual,"254,61","4,761904762","7,4"
652-43-6591,Florianópolis,Normal,Feminino,Acessórios de moda,"97,29",8,"38,916","817,236",03/09/2019,13:18:00,Cartão de crédito,"778,32","4,761904762","6,2"
785-96-0615,São José,Membro,Feminino,Acessórios eletrônicos,"35,74",8,"14,296","300,216",17/02/2019,15:28:00,Virtual,"285,92","4,761904762","4,9"
406-46-7107,Florianópolis,Normal,Feminino,Casa e estilo,"96,52",6,"28,956","608,076",01/11/2019,11:52:00,Dinheiro,"579,12","4,761904762","4,5"
250-17-5703,Florianópolis,Membro,Masculino,Comidas e bebidas,"18,85",10,"9,425","197,925",27/02/2019,18:24:00,Virtual,"188,5","4,761904762","5,6"
156-95-3964,Florianópolis,Normal,Feminino,Comidas e bebidas,"55,39",4,"11,078","232,638",25/03/2019,15:19:00,Virtual,"221,56","4,761904762",8
842-40-8179,São José,Membro,Feminino,Comidas e bebidas,"77,2",10,"38,6","810,6",02/11/2019,10:38:00,Cartão de crédito,772,"4,761904762","5,6"
525-09-8450,São José,Normal,Masculino,Acessórios eletrônicos,"72,13",10,"36,065","757,365",31/01/2019,15:12:00,Cartão de crédito,"721,3","4,761904762","4,2"
410-67-1709,Florianópolis,Membro,Feminino,Acessórios de moda,"63,88",8,"25,552","536,592",20/01/2019,17:48:00,Virtual,"511,04","4,761904762","9,9"
587-73-4862,Florianópolis,Membro,Feminino,Saúde e beleza,"10,69",5,"2,6725","56,1225",26/03/2019,11:07:00,Virtual,"53,45","4,761904762","7,6"
787-87-2010,Florianópolis,Membro,Masculino,Saúde e beleza,"55,5",4,"11,1","233,1",20/01/2019,15:48:00,Cartão de crédito,222,"4,761904762","6,6"
593-14-4239,São José,Normal,Feminino,Casa e estilo,"95,46",8,"38,184","801,864",03/05/2019,19:40:00,Virtual,"763,68","4,761904762","4,7"
801-88-0346,Palhoça,Normal,Feminino,Acessórios de moda,"76,06",3,"11,409","239,589",01/05/2019,20:30:00,Cartão de crédito,"228,18","4,761904762","9,8"
388-76-2555,São José,Normal,Masculino,Esportes e viagem,"13,69",6,"4,107","86,247",13/02/2019,13:59:00,Dinheiro,"82,14","4,761904762","6,3"
711-31-1234,São José,Normal,Feminino,Acessórios eletrônicos,"95,64",4,"19,128","401,688",16/03/2019,18:51:00,Dinheiro,"382,56","4,761904762","7,9"
886-54-6089,Florianópolis,Normal,Feminino,Casa e estilo,"11,43",6,"3,429","72,009",15/01/2019,17:24:00,Dinheiro,"68,58","4,761904762","7,7"
707-32-7409,São José,Membro,Feminino,Esportes e viagem,"95,54",4,"19,108","401,268",26/02/2019,11:58:00,Virtual,"382,16","4,761904762","4,5"
759-98-4285,Palhoça,Membro,Feminino,Saúde e beleza,"85,87",7,"30,0545","631,1445",27/02/2019,19:01:00,Cartão de crédito,"601,09","4,761904762",8
201-63-8275,Palhoça,Membro,Feminino,Esportes e viagem,"67,99",7,"23,7965","499,7265",17/02/2019,16:50:00,Virtual,"475,93","4,761904762","5,7"
471-06-8611,Palhoça,Normal,Feminino,Comidas e bebidas,"52,42",1,"2,621","55,041",02/06/2019,10:22:00,Cartão de crédito,"52,42","4,761904762","6,3"
200-16-5952,Palhoça,Membro,Masculino,Comidas e bebidas,"65,65",2,"6,565","137,865",17/01/2019,16:46:00,Dinheiro,"131,3","4,761904762",6
120-54-2248,São José,Normal,Feminino,Comidas e bebidas,"28,86",5,"7,215","151,515",22/01/2019,18:08:00,Cartão de crédito,"144,3","4,761904762",8
102-77-2261,Palhoça,Membro,Masculino,Saúde e beleza,"65,31",7,"22,8585","480,0285",03/05/2019,18:02:00,Cartão de crédito,"457,17","4,761904762","4,2"
875-31-8302,São José,Normal,Masculino,Esportes e viagem,"93,38",1,"4,669","98,049",01/03/2019,13:07:00,Dinheiro,"93,38","4,761904762","9,6"
102-06-2002,Palhoça,Membro,Masculino,Esportes e viagem,"25,25",5,"6,3125","132,5625",20/03/2019,17:52:00,Dinheiro,"126,25","4,761904762","6,1"
457-94-0464,São José,Membro,Masculino,Acessórios eletrônicos,"87,87",9,"39,5415","830,3715",31/01/2019,20:32:00,Virtual,"790,83","4,761904762","5,6"
629-42-4133,Palhoça,Normal,Masculino,Saúde e beleza,"21,8",8,"8,72","183,12",19/02/2019,19:24:00,Dinheiro,"174,4","4,761904762","8,3"
534-53-3526,Florianópolis,Normal,Feminino,Esportes e viagem,"94,76",4,"18,952","397,992",02/11/2019,16:06:00,Virtual,"379,04","4,761904762","7,8"
307-04-2070,Florianópolis,Membro,Feminino,Acessórios de moda,"30,62",1,"1,531","32,151",02/05/2019,14:14:00,Cartão de crédito,"30,62","4,761904762","4,1"
468-99-7231,Palhoça,Normal,Feminino,Casa e estilo,"44,01",8,"17,604","369,684",03/03/2019,17:36:00,Dinheiro,"352,08","4,761904762","8,8"
516-77-6464,Palhoça,Membro,Feminino,Saúde e beleza,"10,16",5,"2,54","53,34",24/02/2019,13:08:00,Virtual,"50,8","4,761904762","4,1"
404-91-5964,Florianópolis,Normal,Masculino,Acessórios eletrônicos,"74,58",7,"26,103","548,163",02/04/2019,16:09:00,Cartão de crédito,"522,06","4,761904762",9
886-77-9084,Palhoça,Normal,Masculino,Acessórios eletrônicos,"71,89",8,"28,756","603,876",19/02/2019,11:33:00,Virtual,"575,12","4,761904762","5,5"
790-38-4466,Palhoça,Normal,Feminino,Saúde e beleza,"10,99",5,"2,7475","57,6975",23/01/2019,10:18:00,Cartão de crédito,"54,95","4,761904762","9,3"
704-10-4056,Palhoça,Membro,Masculino,Saúde e beleza,"60,47",3,"9,0705","190,4805",14/01/2019,10:55:00,Cartão de crédito,"181,41","4,761904762","5,6"
497-37-6538,Florianópolis,Normal,Masculino,Esportes e viagem,"58,91",7,"20,6185","432,9885",17/01/2019,15:15:00,Virtual,"412,37","4,761904762","9,7"
651-96-5970,Florianópolis,Normal,Masculino,Acessórios de moda,"46,41",1,"2,3205","48,7305",03/03/2019,20:06:00,Cartão de crédito,"46,41","4,761904762",4
400-80-4065,Palhoça,Membro,Masculino,Saúde e beleza,"68,55",4,"13,71","287,91",15/02/2019,20:21:00,Cartão de crédito,"274,2","4,761904762","9,2"
744-16-7898,São José,Normal,Feminino,Casa e estilo,"97,37",10,"48,685","1022,385",15/01/2019,13:48:00,Cartão de crédito,"973,7","4,761904762","4,9"
263-12-5321,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"92,6",7,"32,41","680,61",27/02/2019,12:52:00,Cartão de crédito,"648,2","4,761904762","9,3"
702-72-0487,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"46,61",2,"4,661","97,881",26/02/2019,12:28:00,Cartão de crédito,"93,22","4,761904762","6,6"
605-83-1050,São José,Normal,Masculino,Acessórios de moda,"27,18",2,"2,718","57,078",15/03/2019,16:26:00,Virtual,"54,36","4,761904762","4,3"
443-60-9639,Palhoça,Membro,Feminino,Casa e estilo,"60,87",1,"3,0435","63,9135",24/01/2019,13:24:00,Dinheiro,"60,87","4,761904762","5,5"
864-24-7918,Florianópolis,Membro,Feminino,Esportes e viagem,"24,49",10,"12,245","257,145",22/02/2019,15:15:00,Dinheiro,"244,9","4,761904762","8,1"
359-94-5395,São José,Normal,Masculino,Saúde e beleza,"92,78",1,"4,639","97,419",15/03/2019,10:50:00,Cartão de crédito,"92,78","4,761904762","9,8"
401-09-4232,Palhoça,Membro,Masculino,Casa e estilo,"86,69",5,"21,6725","455,1225",02/11/2019,18:38:00,Virtual,"433,45","4,761904762","9,4"
751-15-6198,São José,Normal,Masculino,Esportes e viagem,"23,01",6,"6,903","144,963",01/12/2019,16:45:00,Virtual,"138,06","4,761904762","7,9"
324-41-6833,Palhoça,Membro,Feminino,Acessórios eletrônicos,"30,2",8,"12,08","253,68",03/03/2019,19:30:00,Virtual,"241,6","4,761904762","5,1"
474-33-8305,Palhoça,Membro,Masculino,Acessórios de moda,"67,39",7,"23,5865","495,3165",23/03/2019,13:23:00,Virtual,"471,73","4,761904762","6,9"
759-29-9521,Florianópolis,Membro,Feminino,Acessórios de moda,"48,96",9,"22,032","462,672",03/04/2019,11:27:00,Dinheiro,"440,64","4,761904762",8
831-81-6575,São José,Membro,Feminino,Acessórios eletrônicos,"75,59",9,"34,0155","714,3255",23/02/2019,11:12:00,Dinheiro,"680,31","4,761904762",8
220-68-6701,Florianópolis,Normal,Feminino,Casa e estilo,"77,47",4,"15,494","325,374",17/03/2019,16:36:00,Dinheiro,"309,88","4,761904762","4,2"
618-34-8551,Florianópolis,Normal,Feminino,Esportes e viagem,"93,18",2,"9,318","195,678",16/01/2019,18:41:00,Cartão de crédito,"186,36","4,761904762","8,5"
257-60-7754,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"50,23",4,"10,046","210,966",01/08/2019,17:12:00,Dinheiro,"200,92","4,761904762",9
559-61-5987,São José,Normal,Feminino,Saúde e beleza,"17,75",1,"0,8875","18,6375",14/01/2019,10:38:00,Dinheiro,"17,75","4,761904762","8,6"
189-55-2313,Palhoça,Normal,Feminino,Acessórios de moda,"62,18",10,"31,09","652,89",31/01/2019,10:33:00,Virtual,"621,8","4,761904762",6
565-91-4567,São José,Normal,Masculino,Saúde e beleza,"10,75",8,"4,3","90,3",15/03/2019,14:38:00,Virtual,86,"4,761904762","6,2"
380-60-5336,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"40,26",10,"20,13","422,73",24/02/2019,18:06:00,Cartão de crédito,"402,6","4,761904762",5
815-04-6282,Palhoça,Membro,Feminino,Esportes e viagem,"64,97",5,"16,2425","341,0925",02/08/2019,12:52:00,Cartão de crédito,"324,85","4,761904762","6,5"
674-56-6360,Florianópolis,Normal,Masculino,Acessórios eletrônicos,"95,15",1,"4,7575","99,9075",22/03/2019,14:00:00,Dinheiro,"95,15","4,761904762",6
778-34-2523,Florianópolis,Membro,Feminino,Acessórios eletrônicos,"48,62",8,"19,448","408,408",24/01/2019,10:57:00,Dinheiro,"388,96","4,761904762",5
499-27-7781,São José,Normal,Feminino,Comidas e bebidas,"53,21",8,"21,284","446,964",14/03/2019,16:45:00,Virtual,"425,68","4,761904762",5
477-59-2456,Palhoça,Normal,Feminino,Acessórios de moda,"45,44",7,"15,904","333,984",23/01/2019,11:15:00,Dinheiro,"318,08","4,761904762","9,2"
832-51-6761,Florianópolis,Normal,Masculino,Comidas e bebidas,"33,88",8,"13,552","284,592",19/01/2019,20:29:00,Virtual,"271,04","4,761904762","9,6"
869-11-3082,São José,Membro,Masculino,Saúde e beleza,"96,16",4,"19,232","403,872",27/01/2019,20:03:00,Cartão de crédito,"384,64","4,761904762","8,4"
190-59-3964,São José,Membro,Masculino,Comidas e bebidas,"47,16",5,"11,79","247,59",02/03/2019,14:35:00,Cartão de crédito,"235,8","4,761904762",6
366-43-6862,São José,Normal,Masculino,Acessórios eletrônicos,"52,89",4,"10,578","222,138",25/03/2019,16:32:00,Virtual,"211,56","4,761904762","6,7"
186-43-8965,Florianópolis,Membro,Feminino,Casa e estilo,"47,68",2,"4,768","100,128",24/02/2019,10:10:00,Cartão de crédito,"95,36","4,761904762","4,1"
784-21-9238,Palhoça,Membro,Masculino,Esportes e viagem,"10,17",1,"0,5085","10,6785",02/07/2019,14:15:00,Dinheiro,"10,17","4,761904762","5,9"
276-75-6884,Florianópolis,Normal,Feminino,Saúde e beleza,"68,71",3,"10,3065","216,4365",03/04/2019,10:05:00,Dinheiro,"206,13","4,761904762","8,7"
109-86-4363,São José,Membro,Feminino,Esportes e viagem,"60,08",7,"21,028","441,588",14/02/2019,11:36:00,Cartão de crédito,"420,56","4,761904762","4,5"
569-76-2760,Florianópolis,Membro,Feminino,Esportes e viagem,"22,01",4,"4,402","92,442",29/01/2019,18:15:00,Cartão de crédito,"88,04","4,761904762","6,6"
222-42-0244,São José,Membro,Feminino,Saúde e beleza,"72,11",9,"32,4495","681,4395",28/01/2019,13:53:00,Cartão de crédito,"648,99","4,761904762","7,7"
760-53-9233,Florianópolis,Membro,Masculino,Acessórios de moda,"41,28",3,"6,192","130,032",26/03/2019,18:37:00,Cartão de crédito,"123,84","4,761904762","8,5"
538-22-0304,Palhoça,Normal,Masculino,Acessórios eletrônicos,"64,95",10,"32,475","681,975",24/03/2019,18:27:00,Dinheiro,"649,5","4,761904762","5,2"
416-17-9926,Florianópolis,Membro,Feminino,Acessórios eletrônicos,"74,22",10,"37,11","779,31",01/01/2019,14:42:00,Cartão de crédito,"742,2","4,761904762","4,3"
237-44-6163,Florianópolis,Normal,Masculino,Acessórios eletrônicos,"10,56",8,"4,224","88,704",24/01/2019,17:43:00,Dinheiro,"84,48","4,761904762","7,6"
636-17-0325,São José,Normal,Masculino,Saúde e beleza,"62,57",4,"12,514","262,794",25/02/2019,18:37:00,Dinheiro,"250,28","4,761904762","9,5"
343-75-9322,São José,Membro,Feminino,Esportes e viagem,"11,85",8,"4,74","99,54",01/09/2019,16:34:00,Dinheiro,"94,8","4,761904762","4,1"
528-14-9470,Florianópolis,Membro,Masculino,Saúde e beleza,"91,3",1,"4,565","95,865",14/02/2019,14:42:00,Virtual,"91,3","4,761904762","9,2"
427-45-9297,São José,Membro,Feminino,Casa e estilo,"40,73",7,"14,2555","299,3655",03/12/2019,11:01:00,Virtual,"285,11","4,761904762","5,4"
807-34-3742,Florianópolis,Normal,Masculino,Acessórios de moda,"52,38",1,"2,619","54,999",26/03/2019,19:44:00,Dinheiro,"52,38","4,761904762","5,8"
